AR_Bon,Winkel,WinkelNaam,Contract,Aankomst,Cont,Emb,Pap,Ret,Oz,Rolly,Bb,Tr,Mdw,Dd,Route,Dd_Lever,VanDC,Rollin,Dolly,Pllt
352001823,8020,Visstraat;Den Bosch,12/18/2023 11:30,12/18/2023 11:30,0,0,6,0,0,4,3,0,JUMBO\wesselthoonen,12/19/2023 7:53,11002,12/18/2023,VEGRDCVERS,0,0,0
352001824,1089,Koning Leopoldlaan;Lommel,12/18/2023 11:11,12/18/2023 10:38,30,22,1,0,0,30,0,0,JUMBO\wesselthoonen,12/19/2023 7:00,11033,12/18/2023,VEGRDCVERS,0,0,0
352001825,5127,Hertog Hendrikstraat;St. Oedenrode,12/18/2023 11:33,12/18/2023 11:15,0,23,1,0,0,1,6,0,JUMBO\wesselthoonen,12/19/2023 7:48,11056,12/18/2023,VEGRDCVERS,0,0,0
352001826,3642,Korianderplein;Apeldoorn,12/18/2023 12:10,12/18/2023 11:55,65,12,0,0,0,1,9,0,JUMBO\wesselthoonen,12/19/2023 7:53,11150,12/18/2023,VEGRDCVERS,0,0,0
352001827,4929,Ruys de Beerenbrouckstraat;Zutphen,12/18/2023 12:55,12/18/2023 13:20,10,18,0,0,0,9,9,0,JUMBO\wesselthoonen,12/19/2023 7:19,11030,12/18/2023,VEGRDCVERS,0,0,0
352001828,1053,Tongersestraat;Bilzen,12/18/2023 13:42,12/18/2023 14:00,30,14,1,0,0,10,0,0,JUMBO\wesselthoonen,12/19/2023 7:00,11079,12/18/2023,VEGRDCVERS,0,0,0
352001829,4859,Belgiëplein;Eindhoven,12/18/2023 12:33,12/18/2023 13:00,50,18,1,0,0,10,9,0,JUMBO\wesselthoonen,12/19/2023 7:45,11176,12/18/2023,VEGRDCVERS,0,0,0
352001830,1088,Diesterstraat;Tessenderlo,12/18/2023 13:31,12/18/2023 13:20,30,10,0,0,0,20,0,0,JUMBO\wesselthoonen,12/19/2023 7:01,11205,12/18/2023,VEGRDCVERS,0,0,0
352001831,1010,Koolmijnlaan;Heusden-Zolder,12/18/2023 12:38,12/18/2023 13:20,35,15,1,0,0,10,0,0,JUMBO\wesselthoonen,12/19/2023 6:59,11090,12/18/2023,VEGRDCVERS,0,0,0
352001832,5136,Nieuwe Waalreseweg;Valkenswaard,12/18/2023 12:50,12/18/2023 13:30,20,15,1,0,0,10,9,0,JUMBO\wesselthoonen,12/19/2023 7:30,11194,12/18/2023,VEGRDCVERS,0,0,0
352001833,7101,Straelseweg;Venlo,12/18/2023 13:00,12/18/2023 13:23,15,17,1,0,0,11,8,0,JUMBO\wesselthoonen,12/19/2023 7:37,11097,12/18/2023,VEGRDCVERS,0,0,0
352001834,6350,Rudolf Steinerlaan;Zutphen,12/18/2023 12:31,12/18/2023 12:40,0,17,0,0,0,10,5,0,JUMBO\wesselthoonen,12/19/2023 7:30,11069,12/18/2023,VEGRDCVERS,0,0,0
352001835,6489,Ambachtstraat;Brummen,12/18/2023 13:35,12/18/2023 13:35,0,18,0,0,0,0,6,0,JUMBO\wesselthoonen,12/19/2023 7:30,11069,12/18/2023,VEGRDCVERS,0,0,0
352001836,6232,Ganzzeweide;Heerlen,12/18/2023 13:01,12/18/2023 13:10,25,11,0,0,0,7,5,0,JUMBO\wesselthoonen,12/19/2023 7:18,11209,12/18/2023,VEGRDCVERS,0,0,0
352001837,3133,Sint Jacobslaan;Nijmegen,12/18/2023 12:14,12/18/2023 12:05,30,14,0,0,0,11,3,0,JUMBO\wesselthoonen,12/19/2023 7:44,11053,12/18/2023,VEGRDCVERS,0,0,0
352001838,3172,Kastelenplein;Eindhoven,12/18/2023 12:48,12/18/2023 13:15,10,18,1,0,0,11,6,0,JUMBO\wesselthoonen,12/19/2023 7:39,11189,12/18/2023,VEGRDCVERS,0,0,0
352001839,4651,Europaplein;Gennep,12/18/2023 12:30,12/18/2023 13:09,25,12,1,0,0,10,4,0,JUMBO\wesselthoonen,12/19/2023 7:42,11039,12/18/2023,VEGRDCVERS,0,0,0
352001840,4748,de Eglantier;Apeldoorn,12/18/2023 13:00,12/18/2023 13:25,19,11,1,0,0,10,5,0,JUMBO\wesselthoonen,12/19/2023 7:22,11182,12/18/2023,VEGRDCVERS,0,0,0
352001841,3128,Nijverheidsstraat;Beneden-Leeuwen,12/18/2023 12:39,12/18/2023 12:40,50,15,5,0,0,1,6,0,JUMBO\wesselthoonen,12/19/2023 7:45,11193,12/18/2023,VEGRDCVERS,0,0,0
352001842,4897,Rooiseheide;Schijndel,12/18/2023 12:30,12/18/2023 12:00,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/19/2023 7:53,11169,12/18/2023,VEGRDCVERS,0,0,0
352001843,3076,Malvert;Nijmegen,12/18/2023 12:45,12/18/2023 13:20,21,14,1,0,0,10,5,0,JUMBO\wesselthoonen,12/19/2023 7:35,11510,12/18/2023,VEGRDCVERS,0,0,0
352001844,5140,Plein;Vlijmen,12/18/2023 12:40,12/18/2023 13:15,21,22,1,0,0,11,9,0,JUMBO\wesselthoonen,12/19/2023 7:43,11128,12/18/2023,VEGRDCVERS,0,0,1
352001845,4661,Azalealaan;Helmond,12/18/2023 12:25,12/18/2023 12:35,15,14,1,0,0,11,9,0,JUMBO\wesselthoonen,12/19/2023 7:52,11010,12/18/2023,VEGRDCVERS,0,0,0
352001846,3555,Pettelaarseweg;Den Bosch,12/18/2023 12:17,12/18/2023 12:35,20,15,1,0,0,1,6,0,JUMBO\wesselthoonen,12/19/2023 7:34,11114,12/18/2023,VEGRDCVERS,0,0,0
352001847,4881,Hoge Brake;Nuenen,12/18/2023 13:15,12/18/2023 13:15,35,20,1,0,0,11,8,0,JUMBO\wesselthoonen,12/19/2023 7:35,11172,12/18/2023,VEGRDCVERS,0,0,0
352001848,5951,Kardinaal de Jongstraat;Oss,12/18/2023 12:41,12/18/2023 12:41,21,16,1,0,0,1,9,0,JUMBO\VincentVanDerMierden,12/28/2023 11:17,11165,12/18/2023,VEGRDCVERS,0,0,0
352001849,4892,Pastoor van Thiellaan;Rosmalen,12/18/2023 12:17,12/18/2023 11:55,0,26,0,0,0,1,10,0,JUMBO\wesselthoonen,12/19/2023 8:00,11145,12/18/2023,VEGRDCVERS,0,0,0
352001850,4645,Ijsselstraat;Velp,12/18/2023 13:00,12/18/2023 13:00,30,17,0,0,0,10,6,0,JUMBO\wesselthoonen,12/19/2023 7:40,11191,12/18/2023,VEGRDCVERS,0,0,1
352001851,7131,Markt;Mill,12/18/2023 12:37,12/18/2023 12:35,26,25,1,0,0,11,6,0,JUMBO\wesselthoonen,12/19/2023 7:42,11141,12/18/2023,VEGRDCVERS,0,0,0
352001852,6375,Muldersplein;Belfeld,12/18/2023 13:25,12/18/2023 14:55,11,12,3,0,0,9,5,0,JUMBO\wesselthoonen,12/19/2023 7:31,11179,12/18/2023,VEGRDCVERS,0,0,0
352001853,3572,'T Ven;Middelbeers,12/18/2023 12:53,12/18/2023 14:00,25,25,0,0,0,1,8,0,JUMBO\wesselthoonen,12/19/2023 7:38,11125,12/18/2023,VEGRDCVERS,0,0,0
352001854,4755,Harry Coppensstraat;Rosmalen,12/18/2023 13:28,12/18/2023 13:25,16,14,1,0,0,20,9,0,JUMBO\wesselthoonen,12/19/2023 7:39,11037,12/18/2023,VEGRDCVERS,0,0,0
352001855,4610,Marktpassage;Druten,12/18/2023 13:01,12/18/2023 13:38,20,12,0,0,0,1,5,0,JUMBO\wesselthoonen,12/19/2023 7:42,11091,12/18/2023,VEGRDCVERS,0,0,0
352001856,3114,Sint Jorisplein;Schijndel,12/18/2023 12:45,12/18/2023 13:51,36,23,0,0,0,11,8,0,JUMBO\wesselthoonen,12/19/2023 7:38,11130,12/18/2023,VEGRDCVERS,0,0,0
352001857,7009,Plantsoenstraat;Rhenen,12/18/2023 13:23,12/18/2023 13:50,5,7,1,0,0,10,4,0,JUMBO\wesselthoonen,12/19/2023 7:22,11025,12/18/2023,VEGRDCVERS,0,0,0
352001858,3767,Raadhuisstraat;Maurik,12/18/2023 14:24,12/18/2023 15:10,25,15,1,0,0,10,8,0,JUMBO\wesselthoonen,12/19/2023 7:28,11025,12/18/2023,VEGRDCVERS,0,0,0
352001860,5117,Schoolstraat;Reusel,12/18/2023 13:00,12/18/2023 13:30,1,22,2,0,0,11,8,0,JUMBO\wesselthoonen,12/19/2023 7:41,11014,12/18/2023,VEGRDCVERS,0,0,0
352002278,3126,Nederlandplein;Eindhoven,12/18/2023 12:22,12/18/2023 13:25,0,13,0,0,0,4,0,0,JUMBO\wesselthoonen,12/19/2023 7:18,11042,12/18/2023,VEGRDCVERS,0,0,0
352002279,3755,Voltastraat;Maastricht,12/18/2023 13:58,12/18/2023 14:35,16,10,0,0,0,0,7,0,JUMBO\wesselthoonen,12/19/2023 7:32,11110,12/18/2023,VEGRDCVERS,0,0,0
352002280,4866,Hoofdstraat;Helmond,12/18/2023 12:45,12/18/2023 13:35,35,22,1,0,0,0,8,0,JUMBO\wesselthoonen,12/19/2023 13:07,11602,12/18/2023,VEGRDCVERS,0,0,0
352002281,1003,de Koel;Pelt,12/18/2023 13:37,12/18/2023 13:37,46,20,1,0,0,11,0,0,JUMBO\wesselthoonen,12/19/2023 10:56,11073,12/18/2023,VEGRDCVERS,0,0,2
352002282,6536,Horsterweg;Sevenum,12/18/2023 14:07,12/18/2023 13:55,45,25,0,0,0,18,11,0,JUMBO\wesselthoonen,12/19/2023 7:20,11012,12/18/2023,VEGRDCVERS,0,0,0
352002283,4873,Heierveldlaan;Maasbree,12/18/2023 13:40,12/18/2023 13:55,30,19,1,0,0,10,7,0,JUMBO\wesselthoonen,12/19/2023 7:31,11603,12/18/2023,VEGRDCVERS,0,0,0
352002284,4854,Schelde;Deurne,12/18/2023 14:25,12/18/2023 15:04,10,12,1,0,0,0,7,0,JUMBO\wesselthoonen,12/19/2023 7:34,11059,12/18/2023,VEGRDCVERS,0,0,0
352002285,3513,Kerkstraat;Zeeland,12/18/2023 13:36,12/18/2023 13:55,25,23,1,0,0,13,9,0,JUMBO\wesselthoonen,12/19/2023 7:38,11148,12/18/2023,VEGRDCVERS,0,0,0
352002286,5139,de Bleek;Venray,12/18/2023 13:50,12/18/2023 14:30,45,20,1,0,0,10,8,0,JUMBO\wesselthoonen,12/19/2023 7:19,11604,12/18/2023,VEGRDCVERS,0,0,0
352002287,6212,Frankrijkstraat;Lent,12/18/2023 13:48,12/18/2023 14:10,15,17,1,0,0,11,4,0,JUMBO\wesselthoonen,12/19/2023 7:31,11167,12/18/2023,VEGRDCVERS,0,0,0
352002288,3607,Veltumse Kleffen;Venray,12/18/2023 13:47,12/18/2023 14:25,5,7,2,0,0,0,2,0,JUMBO\wesselthoonen,12/19/2023 7:31,11103,12/18/2023,VEGRDCVERS,0,0,0
352002290,3189,de Kranshof;Tiel,12/18/2023 13:50,12/18/2023 14:05,16,13,1,0,0,10,9,0,JUMBO\wesselthoonen,12/19/2023 7:37,11027,12/18/2023,VEGRDCVERS,0,0,0
352002291,3585,Dorpsstraat;Stiphout,12/18/2023 13:52,12/18/2023 14:05,6,18,9,0,0,0,8,0,JUMBO\wesselthoonen,12/19/2023 7:18,11108,12/18/2023,VEGRDCVERS,0,0,0
352002292,6002,Kloosterpad;St. Michielsgestel,12/18/2023 14:39,12/18/2023 14:40,0,12,1,0,0,12,3,0,JUMBO\wesselthoonen,12/19/2023 7:17,11084,12/18/2023,VEGRDCVERS,0,0,0
352002293,4900,Nieuwstraat;St. Michielsgestel,12/18/2023 15:24,12/18/2023 15:33,0,8,0,0,0,0,4,0,JUMBO\wesselthoonen,12/19/2023 7:18,11084,12/18/2023,VEGRDCVERS,0,0,0
352002299,3553,Beemdhof;Heteren,12/18/2023 15:18,12/18/2023 15:10,20,7,1,0,0,0,2,0,JUMBO\wesselthoonen,12/19/2023 7:32,11067,12/18/2023,VEGRDCVERS,0,0,0
352002301,6434,Elderveldplein;Arnhem,12/18/2023 16:03,12/18/2023 16:32,21,14,0,0,0,10,1,0,JUMBO\wesselthoonen,12/19/2023 11:01,11071,12/18/2023,VEGRDCVERS,0,0,0
352002302,4831,Dr.C.Lelyweg;Arnhem,12/18/2023 15:09,12/18/2023 14:35,0,14,0,0,0,0,10,0,JUMBO\wesselthoonen,12/19/2023 11:01,11071,12/18/2023,VEGRDCVERS,0,0,0
352002303,4902,Pieter Christiaanstr;St. Oedenrode,12/18/2023 13:32,12/18/2023 14:22,1,19,3,0,0,10,3,0,JUMBO\wesselthoonen,12/19/2023 7:18,11042,12/18/2023,VEGRDCVERS,0,0,0
352002304,7113,Kerkstraat;Meijel,12/18/2023 14:04,12/18/2023 14:30,55,12,1,0,0,15,7,0,JUMBO\wesselthoonen,12/19/2023 7:17,11018,12/18/2023,VEGRDCVERS,0,0,0
352002309,5122,Kapelanieplein;Schaijk,12/18/2023 14:35,12/18/2023 15:40,0,14,1,0,0,10,6,0,JUMBO\wesselthoonen,12/19/2023 7:20,11023,12/18/2023,VEGRDCVERS,0,0,0
352002310,4836,"Burg van Erpstraat,Berghem",12/18/2023 13:37,12/18/2023 14:45,0,12,1,0,0,0,7,0,JUMBO\wesselthoonen,12/19/2023 7:21,11023,12/18/2023,VEGRDCVERS,0,11,0
352002311,3556,Rivierenplein;Den Bosch,12/18/2023 15:37,12/18/2023 15:00,10,11,1,0,0,10,5,0,JUMBO\wesselthoonen,12/19/2023 7:20,11136,12/18/2023,VEGRDCVERS,0,0,0
352002312,4989,Parkstraat;Nistelrode,12/18/2023 15:05,12/18/2023 14:45,27,23,1,0,0,10,11,0,JUMBO\wesselthoonen,12/19/2023 7:16,11133,12/18/2023,VEGRDCVERS,0,0,1
352002313,3704,Schoonstraat;Heesch,12/18/2023 14:58,12/18/2023 14:50,20,23,1,0,0,11,11,0,JUMBO\wesselthoonen,12/19/2023 11:02,11198,12/18/2023,VEGRDCVERS,0,0,0
352002315,4717,Verlengde Noordkade;Veghel,12/18/2023 14:59,12/18/2023 15:04,0,27,9,0,0,1,10,0,JUMBO\wesselthoonen,12/19/2023 7:19,11036,12/18/2023,VEGRDCVERS,0,0,0
352002317,4697,Vreeburg;Rosmalen,12/18/2023 15:40,12/18/2023 15:40,40,19,1,0,0,2,0,0,JUMBO\wesselthoonen,12/19/2023 11:05,11047,12/18/2023,VEGRDCVERS,0,0,0
352002320,4864,Servatiusstraat;Heeswijk Dinther,12/18/2023 15:03,12/18/2023 15:09,35,23,1,0,0,11,8,0,JUMBO\wesselthoonen,12/19/2023 7:17,11057,12/18/2023,VEGRDCVERS,0,0,0
352002337,5087,2E Haagstraat;Helmond,12/18/2023 15:40,12/18/2023 15:40,15,19,2,0,0,7,9,0,JUMBO\wesselthoonen,12/19/2023 7:22,11005,12/18/2023,VEGRDCVERS,0,0,0
352002340,4674,Mercuriusplein; Berlicum,12/18/2023 15:46,12/18/2023 15:04,30,21,0,0,0,0,4,0,JUMBO\wesselthoonen,12/19/2023 7:34,11095,12/18/2023,VEGRDCVERS,0,0,0
352002341,7117,Collegeplein;Weert,12/18/2023 16:01,12/18/2023 15:30,20,15,1,0,0,10,6,0,JUMBO\wesselthoonen,12/19/2023 7:30,11007,12/18/2023,VEGRDCVERS,0,0,0
352002342,6421,Vierhoeksingel;Oss,12/18/2023 15:59,12/18/2023 15:10,50,21,1,0,0,0,8,0,JUMBO\wesselthoonen,12/19/2023 7:32,11156,12/18/2023,VEGRDCVERS,0,0,0
352002343,6329,Pastoor Vonckenstraat;Geleen,12/18/2023 16:58,12/18/2023 16:52,10,17,5,0,0,7,6,0,JUMBO\wesselthoonen,12/19/2023 11:02,11160,12/18/2023,VEGRDCVERS,0,0,0
352002344,7121,Burgemeester Hobusstraat;Nederweert,12/18/2023 17:23,12/18/2023 18:13,26,12,1,0,0,11,7,0,JUMBO\wesselthoonen,12/19/2023 11:05,11139,12/18/2023,VEGRDCVERS,0,0,0
352002345,6568,Zuiderpoort;Wijchen,12/18/2023 16:07,12/18/2023 16:30,21,15,10,0,0,8,1,0,JUMBO\wesselthoonen,12/19/2023 11:04,11178,12/18/2023,VEGRDCVERS,0,0,0
352002346,5086,Wederhof;Helmond,12/18/2023 16:58,12/18/2023 16:40,28,18,1,0,0,1,11,0,JUMBO\wesselthoonen,12/19/2023 11:04,11054,12/18/2023,VEGRDCVERS,0,0,0
352002347,5148,Westledeplein;Tiel,12/18/2023 17:20,12/18/2023 17:25,25,18,0,0,0,10,5,0,JUMBO\wesselthoonen,12/19/2023 11:03,11051,12/18/2023,VEGRDCVERS,0,0,0
352002764,3487,Kerkstraat;Panningen,12/18/2023 13:33,12/18/2023 13:20,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/19/2023 7:05,11075,12/18/2023,VEGRDCDKW4,0,0,0
352002837,4911,Paalweg;Urmond,12/18/2023 15:15,12/18/2023 16:30,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/19/2023 11:03,11016,12/18/2023,VEGRDCVERS,0,0,0
352002838,6386,Roserije;Maastricht,12/18/2023 17:00,12/18/2023 17:15,20,13,1,0,0,0,5,0,JUMBO\wesselthoonen,12/19/2023 11:03,11016,12/18/2023,VEGRDCVERS,0,0,0
352002839,6376,Romeinenstraat;Sittard,12/18/2023 16:30,12/18/2023 17:05,15,10,2,0,0,10,5,0,JUMBO\wesselthoonen,12/19/2023 13:07,11081,12/18/2023,VEGRDCVERS,0,0,0
352002840,4615,Bunders;Veghel,12/18/2023 16:06,12/18/2023 15:36,21,18,0,0,0,8,5,0,JUMBO\wesselthoonen,12/19/2023 7:33,11153,12/18/2023,VEGRDCVERS,0,0,0
352002841,3402,Oostburgwal;Arnhem,12/18/2023 18:00,12/18/2023 17:00,20,16,2,0,0,11,4,0,JUMBO\wesselthoonen,12/19/2023 7:28,11174,12/18/2023,VEGRDCVERS,0,0,0
352002842,5791,Herenstraat;Wijchen,12/18/2023 16:16,12/18/2023 16:45,20,21,1,0,0,11,6,0,JUMBO\wesselthoonen,12/19/2023 11:04,11146,12/18/2023,VEGRDCVERS,0,0,0
352002843,4702,Gerretsonplein;Eindhoven,12/18/2023 17:30,12/18/2023 17:30,10,12,1,0,0,0,6,0,JUMBO\wesselthoonen,12/19/2023 11:04,11015,12/18/2023,VEGRDCVERS,0,0,0
352002844,5137,Stationsstraat;Veghel,12/18/2023 13:45,12/18/2023 13:20,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/19/2023 7:06,11508,12/18/2023,VEGRDCDKW4,0,0,0
352002845,3189,de Kranshof;Tiel,12/18/2023 14:30,12/18/2023 15:36,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/19/2023 7:07,11514,12/18/2023,VEGRDCDKW4,0,0,0
352002846,3767,Raadhuisstraat;Maurik,12/18/2023 15:15,12/18/2023 16:28,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/19/2023 7:07,11514,12/18/2023,VEGRDCDKW4,0,0,0
352002860,4909,Muziekplein;Uden,12/18/2023 15:50,12/18/2023 15:52,21,20,1,0,0,1,6,0,JUMBO\wesselthoonen,12/19/2023 7:30,11170,12/18/2023,VEGRDCVERS,0,0,1
352002861,3595,Oldebarneveldtlaan;Zevenaar,12/18/2023 16:50,12/18/2023 17:25,25,11,0,0,0,10,5,0,JUMBO\wesselthoonen,12/19/2023 13:07,11021,12/18/2023,VEGRDCVERS,0,0,0
352002862,6529,Essinklaan;Grave,12/18/2023 16:39,12/18/2023 17:50,15,15,3,0,0,13,7,0,JUMBO\wesselthoonen,12/20/2023 10:09,11119,12/18/2023,VEGRDCVERS,0,0,0
352002863,3772,Broeklanden;Westervoort,12/18/2023 17:23,12/18/2023 17:23,10,10,1,0,0,0,7,0,JUMBO\wesselthoonen,12/19/2023 7:28,11044,12/18/2023,VEGRDCVERS,0,0,0
352002889,3596,Kampsingel;Zevenaar,12/18/2023 19:12,12/18/2023 17:30,13,34,1,0,0,10,10,0,JUMBO\sanneeickmans2,12/28/2023 14:49,11180,12/18/2023,VEGRDCVERS,0,1,0
352002892,3616,Rosendaalseweg;Arnhem,12/18/2023 18:29,12/18/2023 18:10,20,11,5,0,0,11,3,0,JUMBO\wesselthoonen,12/19/2023 11:03,11158,12/18/2023,VEGRDCVERS,0,0,0
352002894,6487,Adm de Ruyterstraat;Aalten,12/18/2023 15:15,12/18/2023 15:15,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/19/2023 7:06,11513,12/18/2023,VEGRDCDKW4,0,0,0
352002898,3657,Dr Schaepmanstraat;Stramproy,12/18/2023 17:46,12/18/2023 17:30,50,11,0,0,0,0,5,0,JUMBO\wesselthoonen,12/19/2023 7:29,11086,12/18/2023,VEGRDCVERS,0,0,0
352002899,4699,Pagelaan;Eindhoven,12/18/2023 18:37,12/18/2023 19:12,37,14,0,0,0,10,4,0,JUMBO\wesselthoonen,12/19/2023 11:02,11031,12/18/2023,VEGRDCVERS,0,0,0
352002901,4718,Spoorsingel;Heerlen,12/18/2023 18:10,12/18/2023 18:24,35,13,0,0,0,1,14,0,JUMBO\wesselthoonen,12/19/2023 11:05,11040,12/18/2023,VEGRDCVERS,0,0,0
352002902,4608,Drossaard;Uden,12/18/2023 15:11,,0,0,0,0,0,0,0,0,,,11101,12/18/2023,VEGRDCDKW4,0,0,0
352002945,4604,Raadhuisplein;Stein,12/18/2023 18:40,12/18/2023 18:37,25,15,1,0,0,11,7,0,JUMBO\wesselthoonen,12/19/2023 7:29,11092,12/18/2023,VEGRDCVERS,0,0,0
352002946,3127,Winkelcentrum Woensel;Eindhoven,12/18/2023 17:02,12/18/2023 17:32,30,12,1,0,0,10,4,0,JUMBO\wesselthoonen,12/19/2023 11:03,11126,12/18/2023,VEGRDCVERS,0,0,0
352002948,4826,"Nieuwstraat,Son en Breugel",12/18/2023 18:12,12/18/2023 18:10,55,0,1,0,0,10,7,0,JUMBO\wesselthoonen,12/19/2023 7:29,11112,12/18/2023,VEGRDCVERS,0,0,0
352002949,4914,Pleintjes;Veldhoven,12/18/2023 17:42,12/18/2023 17:15,45,15,1,0,0,0,2,0,JUMBO\wesselthoonen,12/19/2023 7:28,11038,12/18/2023,VEGRDCVERS,0,0,0
352002959,7122,Molenakkerplein;Weert,12/18/2023 16:10,12/18/2023 16:00,25,20,1,0,0,11,6,0,JUMBO\wesselthoonen,12/19/2023 11:02,11122,12/18/2023,VEGRDCVERS,0,0,0
352003013,4943,Boutenslaan; Eindhoven,12/18/2023 17:42,12/18/2023 18:25,15,13,0,0,0,10,4,0,JUMBO\wesselthoonen,12/19/2023 7:29,11098,12/18/2023,VEGRDCVERS,0,0,0
352003068,6417,Brink;Huissen,12/18/2023 17:04,12/18/2023 17:35,20,13,6,0,0,10,4,0,JUMBO\wesselthoonen,12/19/2023 11:01,11195,12/18/2023,VEGRDCVERS,0,0,0
352003069,4927,Meerwater; Eindhoven,12/18/2023 18:50,12/18/2023 18:55,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/19/2023 11:05,11060,12/18/2023,VEGRDCVERS,0,0,0
352003070,5146,Victoriapark;Eindhoven,12/18/2023 19:30,12/18/2023 19:33,20,15,0,0,0,11,5,0,JUMBO\wesselthoonen,12/19/2023 11:05,11060,12/18/2023,VEGRDCVERS,0,0,0
352003100,6537,Speelheuvelstraat;Someren,12/18/2023 16:00,12/18/2023 16:50,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/19/2023 10:58,11607,12/18/2023,VEGRDCDKW4,0,0,0
352003101,3126,Nederlandplein;Eindhoven,12/18/2023 15:00,12/18/2023 15:25,1,3,2,0,0,11,3,0,JUMBO\wesselthoonen,12/19/2023 10:59,11607,12/18/2023,VEGRDCDKW4,0,0,0
352003153,8833,Efc Den Bosch:Balkweg,12/18/2023 12:52,12/18/2023 13:00,0,38,0,0,0,0,7,0,JUMBO\wesselthoonen,12/19/2023 7:06,11162,12/18/2023,VEGRDCDKW4,0,0,0
352003157,8833,Efc Den Bosch:Balkweg,12/18/2023 13:22,12/18/2023 14:55,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/19/2023 7:17,11185,12/18/2023,VEGRDCVERS,0,0,26
352003170,8833,Efc Den Bosch:Balkweg,12/18/2023 13:01,,0,0,0,0,0,0,0,0,,,11187,12/18/2023,VEGRDCVERS,0,0,0
352003206,5138,Burg. van Hoofflaan;Veldhoven,12/18/2023 16:25,12/18/2023 16:32,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/19/2023 7:07,11606,12/18/2023,VEGRDCDKW4,0,0,0
352003207,4604,Raadhuisplein;Stein,12/18/2023 17:50,12/18/2023 18:04,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/19/2023 7:07,11606,12/18/2023,VEGRDCDKW4,0,0,0
352003637,3769,Kiosk;Venray,12/18/2023 16:20,12/18/2023 16:07,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/19/2023 7:08,11605,12/18/2023,VEGRDCDKW4,0,0,0
352003638,6536,Horsterweg;Sevenum,12/18/2023 17:00,12/18/2023 16:57,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/19/2023 7:08,11605,12/18/2023,VEGRDCDKW4,0,0,0
352006418,6702,Jumbo Huus Vers,12/18/2023 6:00,,0,0,0,0,0,0,0,0,,,19201,12/18/2023,VEGRDCVERS,0,0,0
352006421,7055,Jumbo Huus Pal,12/18/2023 6:00,,0,0,0,0,0,0,0,0,,,19204,12/18/2023,VEGRDCDKW4,0,0,0
352008113,8833,Efc Den Bosch:Balkweg,12/18/2023 5:30,12/18/2023 5:40,0,20,0,0,0,0,25,0,JUMBO\wesselthoonen,12/18/2023 10:31,11106,12/18/2023,VEGRDCDKW4,0,0,0
352008114,8833,Efc Den Bosch:Balkweg,12/18/2023 11:00,12/18/2023 11:00,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/19/2023 7:03,11197,12/18/2023,VEGRDCDKW4,0,0,288
352008139,8833,Efc Den Bosch:Balkweg,12/18/2023 11:24,12/18/2023 11:25,0,6,0,0,0,0,39,0,JUMBO\wesselthoonen,12/19/2023 7:02,11100,12/18/2023,VEGRDCDKW6,0,0,0
352008140,8833,Efc Den Bosch:Balkweg,12/18/2023 9:15,12/18/2023 8:45,0,18,0,0,0,0,27,0,JUMBO\wesselthoonen,12/18/2023 12:48,11143,12/18/2023,VEGRDCDKW6,0,0,0
352008292,8833,Efc Den Bosch:Balkweg,12/18/2023 9:40,,0,0,0,0,0,0,0,0,,,11184,12/18/2023,VEGRDCVERS,0,0,0
352008304,8833,Efc Den Bosch:Balkweg,12/18/2023 4:40,12/18/2023 4:20,85,0,0,0,0,120,14,0,JUMBO\wesselthoonen,12/18/2023 11:01,11008,12/18/2023,VEGRDCVERS,0,0,0
352008306,8890,Balkweg; Efc Kantine,12/18/2023 4:30,12/18/2023 4:20,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/18/2023 10:58,11008,12/18/2023,VEGRDCVERS,0,0,0
352009272,3475,van Heijdenstraat;Lichtenvoorde,12/18/2023 9:05,12/18/2023 9:30,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/18/2023 12:48,11503,12/18/2023,VEGRDCDKW4,0,0,0
352009273,4828,Europalaan;Winterswijk,12/18/2023 8:27,12/18/2023 8:40,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/18/2023 12:49,11503,12/18/2023,VEGRDCDKW4,0,0,0
352009281,3179,de Loop;Oirschot,12/18/2023 10:30,12/18/2023 11:25,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/20/2023 6:59,11019,12/18/2023,VEGRDCDKW4,0,0,0
